R:C::C:G,0,1,2,3,4,5,6,7,p
0,6,9,14,5,8
1,10,27,42,13,22
2,5,20,11,5,13
3,4,2,2,3,1
4,2,2,1,2,4
5,3,3,1,0,1
6,2,2,2,0,0
7,0,1,3,0,0
p,2,1,4,1,3
