R:A::C:P,0,1 6,2 3,4,5
0,0.4117647058823529,0.20588235294117646,0.23529411764705882,0.07352941176470588,0.07352941176470588
1 6,0.27756653992395436,0.2509505703422053,0.2509505703422053,0.13307984790874525,0.08745247148288973
2 3,0.13793103448275862,0.2620689655172414,0.4068965517241379,0.08275862068965517,0.1103448275862069
4,0.125,0.3333333333333333,0.25,0.0,0.2916666666666667
5,0.23076923076923078,0.19230769230769232,0.34615384615384615,0.23076923076923078,0.0
