R:A::C:P,0 2,1,3 6,4,5
0 2,0.08548850574712644,0.04956896551724138,0.05890804597701149,0.028735632183908046,0.028017241379310345
1,0.09410919540229885,0.07255747126436782,0.05316091954022988,0.035919540229885055,0.017959770114942528
3 6,0.08692528735632184,0.033764367816091954,0.12284482758620689,0.05028735632183908,0.0603448275862069
4,0.017241379310344827,0.0035919540229885057,0.013649425287356323,0.011494252873563218,0.00646551724137931
5,0.01939655172413793,0.008620689655172414,0.021551724137931036,0.010057471264367816,0.009339080459770116
