R:A::C:P,0 2,1,3 6,4,5
0 2,0.34097421203438394,0.1977077363896848,0.2349570200573066,0.11461318051575932,0.11174785100286533
1,0.3438320209973753,0.2650918635170604,0.1942257217847769,0.13123359580052493,0.06561679790026247
3 6,0.24543610547667344,0.09533468559837728,0.34685598377281945,0.14198782961460446,0.17038539553752535
4,0.3287671232876712,0.0684931506849315,0.2602739726027397,0.2191780821917808,0.1232876712328767
5,0.28125,0.125,0.3125,0.14583333333333334,0.13541666666666666
