R:A::C:P,0,1 5,2 4 6,3
0,0.12598425196850394,0.0594059405940594,0.02697841726618705,0.016853932584269662
1 5,0.42913385826771655,0.37376237623762376,0.2949640287769784,0.29775280898876405
2 4 6,0.3779527559055118,0.5,0.6007194244604317,0.601123595505618
3,0.06692913385826772,0.06683168316831684,0.07733812949640288,0.08426966292134831
