R:A::C:P,0,1 3 6,2,4 5
0,0.10317460317460317,0.05555555555555555,0.007936507936507936,0.047619047619047616
1 3 6,0.1111111111111111,0.25396825396825395,0.07936507936507936,0.07142857142857142
2,0.031746031746031744,0.07142857142857142,0.07142857142857142,0.03968253968253968
4 5,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.007936507936507936
