R:A::C:P,0 1,2 5,3 4 6
0 1,0.8484848484848485,0.5161290322580645,0.4827586206896552
2 5,0.13636363636363635,0.41935483870967744,0.27586206896551724
3 4 6,0.015151515151515152,0.06451612903225806,0.2413793103448276
