R:A::C:P,0 2 3 5,1,4 6
0 2 3 5,0.3584905660377358,0.06289308176100629,0.08176100628930817
1,0.2893081761006289,0.11320754716981132,0.03773584905660377
4 6,0.03773584905660377,0.0,0.018867924528301886
