R:A::C:P,0,1 4 6,2 5,3
0,0.3010752688172043,0.11764705882352941,0.11842105263157894,0.08108108108108109
1 4 6,0.5376344086021505,0.5529411764705883,0.4342105263157895,0.5135135135135135
2 5,0.15053763440860216,0.2823529411764706,0.3157894736842105,0.32432432432432434
3,0.010752688172043012,0.047058823529411764,0.13157894736842105,0.08108108108108109
