R:A::C:P,0,1 2,3,4 5,6
0,0.5,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.07142857142857142
1 2,0.23809523809523808,0.32142857142857145,0.125,0.18452380952380953,0.13095238095238096
3,0.0,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333
4 5,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.10526315789473684
6,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0
