R:A::C:P,0,1,2,3,4,5,p
0,0.43478260869565216,0.1724137931034483,0.16,0.0,0.0,0.0,0.0
1,0.43478260869565216,0.4827586206896552,0.4,0.0,0.0,1.0,1.0
2,0.13043478260869565,0.27586206896551724,0.28,0.3333333333333333,0.0,0.0,0.0
3,0.0,0.0,0.08,0.3333333333333333,0.0,0.0,0.0
4,0.0,0.0,0.04,0.3333333333333333,0.0,0.0,0.0
5,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
p,0.0,0.034482758620689655,0.04,0.0,0.0,0.0,0.0
