R:A::C:P,0 6,1,2,3 4,5
0 6,0.25333333333333335,0.20408163265306123,0.16981132075471697,0.27860696517412936,0.21568627450980393
1,0.4222222222222222,0.47619047619047616,0.330188679245283,0.26865671641791045,0.2549019607843137
2,0.16,0.2108843537414966,0.2830188679245283,0.24378109452736318,0.2549019607843137
3 4,0.08888888888888889,0.061224489795918366,0.16981132075471697,0.12935323383084577,0.1568627450980392
5,0.07555555555555556,0.047619047619047616,0.04716981132075472,0.07960199004975124,0.11764705882352941
