R:A::C:P,0 4,1 3 6,2 5
0 4,0.2024793388429752,0.09365558912386707,0.15384615384615385
1 3 6,0.5330578512396694,0.6283987915407855,0.4951923076923077
2 5,0.2644628099173554,0.27794561933534745,0.35096153846153844
