R:A::C:P,0 5 6,1,2 3,4
0 5 6,0.45819935691318325,0.2863247863247863,0.3872832369942196,0.39473684210526316
1,0.25241157556270094,0.43162393162393164,0.21098265895953758,0.2631578947368421
2 3,0.25241157556270094,0.2606837606837607,0.3179190751445087,0.2578947368421053
4,0.03697749196141479,0.021367521367521368,0.0838150289017341,0.08421052631578947
