R:A::C:P,0 5 6,1,2 4,3
0 5 6,0.5698924731182796,0.10752688172043011,0.23655913978494625,0.08602150537634409
1,0.4578313253012048,0.18674698795180722,0.25301204819277107,0.10240963855421686
2 4,0.37894736842105264,0.17894736842105263,0.3473684210526316,0.09473684210526316
3,0.3181818181818182,0.045454545454545456,0.5,0.13636363636363635
