R:A::C:P,0,1 5,2 4 6,3
0,0.4117647058823529,0.25,0.25,0.08823529411764706
1 5,0.2896825396825397,0.25396825396825395,0.3531746031746032,0.10317460317460317
2 4 6,0.1511627906976744,0.26744186046511625,0.436046511627907,0.14534883720930233
3,0.08823529411764706,0.29411764705882354,0.47058823529411764,0.14705882352941177
