R:A::C:P,0 3 4,1 2,5 6
0 3 4,0.20096463022508038,0.18159203980099503,0.13858695652173914
1 2,0.4630225080385852,0.5746268656716418,0.37228260869565216
5 6,0.3360128617363344,0.24378109452736318,0.4891304347826087
