R:A::C:P,0 4 5 6,1 3,2
0 4 5 6,0.6875,0.22916666666666666,0.08333333333333333
1 3,0.4025974025974026,0.42857142857142855,0.16883116883116883
2,0.3235294117647059,0.4411764705882353,0.23529411764705882
