R:A::C:P,0,1 2 6,3,4 5
0,0.4666666666666667,0.2833333333333333,0.05,0.2
1 2 6,0.22053231939163498,0.49049429657794674,0.09885931558935361,0.19011406844106463
3,0.045454545454545456,0.4090909090909091,0.13636363636363635,0.4090909090909091
4 5,0.1935483870967742,0.2903225806451613,0.16129032258064516,0.3548387096774194
