R:A::C:P,0,1 2 6,3,4 5
0,0.3010752688172043,0.10365853658536585,0.08108108108108109,0.14634146341463414
1 2 6,0.6236559139784946,0.7865853658536586,0.7027027027027027,0.6097560975609756
3,0.010752688172043012,0.054878048780487805,0.08108108108108109,0.10975609756097561
4 5,0.06451612903225806,0.054878048780487805,0.13513513513513514,0.13414634146341464
