R:A::C:P,0,1 3,2,4,5 6
0,0.2153846153846154,0.12162162162162163,0.10638297872340426,0.08620689655172414,0.07291666666666667
1 3,0.5384615384615384,0.47297297297297297,0.5212765957446809,0.5,0.4375
2,0.13076923076923078,0.27702702702702703,0.2553191489361702,0.1724137931034483,0.19791666666666666
4,0.023076923076923078,0.02027027027027027,0.05319148936170213,0.0,0.13541666666666666
5 6,0.09230769230769231,0.10810810810810811,0.06382978723404255,0.2413793103448276,0.15625
