R:A::C:P,0 3,1,2,4 5 6
0 3,0.3125,0.21212121212121213,0.09090909090909091,0.34782608695652173
1,0.4166666666666667,0.6666666666666666,0.4090909090909091,0.34782608695652173
2,0.1875,0.12121212121212122,0.4090909090909091,0.21739130434782608
4 5 6,0.08333333333333333,0.0,0.09090909090909091,0.08695652173913043
