R:A::C:P,0 3,1,2,4 5 6
0 3,0.46875,0.21875,0.0625,0.25
1,0.3389830508474576,0.3728813559322034,0.15254237288135594,0.13559322033898305
2,0.3333333333333333,0.14814814814814814,0.3333333333333333,0.18518518518518517
4 5 6,0.5,0.0,0.25,0.25
