R:A::C:P,0 2,1 4 6,3 5
0 2,0.4492753623188406,0.2753623188405797,0.2753623188405797
1 4 6,0.4050632911392405,0.34177215189873417,0.25316455696202533
3 5,0.36363636363636365,0.36363636363636365,0.2727272727272727
