R:A::C:P,0,1 4 6,2 3 5
0,0.12598425196850394,0.04340836012861737,0.029069767441860465
1 4 6,0.5866141732283464,0.6382636655948553,0.5794573643410853
2 3 5,0.2874015748031496,0.3183279742765273,0.39147286821705424
