R:A::C:P,0,1 4 6,2 3 5
0,0.022988505747126436,0.01939655172413793,0.010775862068965518
1 4 6,0.10704022988505747,0.28520114942528735,0.21479885057471265
2 3 5,0.05244252873563218,0.14224137931034483,0.14511494252873564
