R:A::C:P,0 1 2,3,4 5 6
0 1 2,0.7480719794344473,0.631578947368421,0.5858585858585859
3,0.05398457583547558,0.09473684210526316,0.06734006734006734
4 5 6,0.19794344473007713,0.2736842105263158,0.3468013468013468
