R:A::C:P,0,1 2 6,3 4,5
0,0.40476190476190477,0.125,0.18,0.18181818181818182
1 2 6,0.5476190476190477,0.7678571428571429,0.62,0.8181818181818182
3 4,0.023809523809523808,0.07142857142857142,0.18,0.0
5,0.023809523809523808,0.03571428571428571,0.02,0.0
