R:A::C:P,0,1 2 6,3 4,5
0,0.4857142857142857,0.2,0.2571428571428571,0.05714285714285714
1 2 6,0.2169811320754717,0.4056603773584906,0.29245283018867924,0.08490566037735849
3 4,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.0
5,0.25,0.5,0.25,0.0
