R:A::C:P,0,1 2 6,3 5,4
0,0.029449423815621,0.030729833546734954,0.01792573623559539,0.015364916773367477
1 2 6,0.12163892445582586,0.33290653008962867,0.17285531370038412,0.09218950064020487
3 5,0.014084507042253521,0.05761843790012804,0.046094750320102434,0.019206145966709345
4,0.008962868117797696,0.016645326504481434,0.015364916773367477,0.008962868117797696
