R:A::C:P,0 3 4 6,1 2,5
0 3 4 6,0.2389937106918239,0.06918238993710692,0.012578616352201259
1 2,0.33962264150943394,0.2578616352201258,0.05660377358490566
5,0.018867924528301886,0.006289308176100629,0.0
