R:A::C:P,0 6,1,2 5,3 4
0 6,0.09308510638297872,0.026595744680851064,0.0398936170212766,0.0425531914893617
1,0.19148936170212766,0.08244680851063829,0.06648936170212766,0.10106382978723404
2 5,0.08776595744680851,0.04521276595744681,0.06382978723404255,0.06382978723404255
3 4,0.018617021276595744,0.0026595744680851063,0.031914893617021274,0.0425531914893617
