R:A::C:P,0 6,1,2 3 4,5
0 6,0.5208333333333334,0.125,0.3125,0.041666666666666664
1,0.39473684210526316,0.12280701754385964,0.42105263157894735,0.06140350877192982
2 3 4,0.2597402597402597,0.11688311688311688,0.5324675324675324,0.09090909090909091
5,0.375,0.0,0.625,0.0
