R:A::C:P,0,1,2,3 6,4,5
0,23,13,6,10,12,9
1,60,70,35,66,23,26
2,23,31,30,37,25,26
3 6,16,25,21,47,30,21
4,7,1,9,7,7,8
5,7,7,5,17,9,12
