R:A::C:P,0 3 4 5,1 6,2
0 3 4 5,0.6712328767123288,0.1643835616438356,0.1643835616438356
1 6,0.5916666666666667,0.225,0.18333333333333332
2,0.48148148148148145,0.3333333333333333,0.18518518518518517
