R:A::C:P,0 1,2 3 4 6,5
0 1,0.5362637362637362,0.3978021978021978,0.06593406593406594
2 3 4 6,0.2556480380499406,0.5933412604042806,0.15101070154577884
5,0.3020833333333333,0.5625,0.13541666666666666
