R:A::C:P,0 1,2 3 4 6,5
0 1,0.1752873563218391,0.1300287356321839,0.021551724137931036
2 3 4 6,0.15445402298850575,0.3584770114942529,0.09123563218390805
5,0.020833333333333332,0.03879310344827586,0.009339080459770116
