R:A::C:P,0 4 5,1,2,3 6
0 4 5,0.5562130177514792,0.1242603550295858,0.11834319526627218,0.20118343195266272
1,0.3892857142857143,0.25,0.125,0.2357142857142857
2,0.43023255813953487,0.18023255813953487,0.1744186046511628,0.21511627906976744
3 6,0.41875,0.15625,0.13125,0.29375
