R:A::C:P,0,1 2,3 5 6,4
0,0.07446808510638298,0.031914893617021274,0.034574468085106384,0.018617021276595744
1 2,0.15159574468085107,0.21808510638297873,0.20212765957446807,0.0851063829787234
3 5 6,0.015957446808510637,0.03723404255319149,0.06382978723404255,0.02925531914893617
4,0.005319148936170213,0.005319148936170213,0.007978723404255319,0.018617021276595744
