R:A::C:P,0 6,1 3 4 5,2
0 6,0.4864864864864865,0.4594594594594595,0.05405405405405406
1 3 4 5,0.23863636363636365,0.5909090909090909,0.17045454545454544
2,0.17647058823529413,0.5882352941176471,0.23529411764705882
