R:A::C:P,0 4,1 6,2,3,5
0 4,0.45901639344262296,0.16129032258064516,0.12,0.12903225806451613,0.18181818181818182
1 6,0.4098360655737705,0.5806451612903226,0.44,0.41935483870967744,0.45454545454545453
2,0.08196721311475409,0.1935483870967742,0.32,0.3548387096774194,0.36363636363636365
3,0.03278688524590164,0.03225806451612903,0.08,0.06451612903225806,0.0
5,0.01639344262295082,0.03225806451612903,0.04,0.03225806451612903,0.0
