R:C::C:G,0,1,2,3,4,5,6,p
0,7,4,4,12
1,24,12,8,15
2,5,12,4,6
3,4,0,1,0
4,1,1,0,2
5,1,0,1,1
6,1,0,0,0
p,2,2,0,2
