R:A::C:P,0 3,1 4 5,2 6
0 3,0.5,0.40476190476190477,0.09523809523809523
1 4 5,0.43209876543209874,0.3950617283950617,0.1728395061728395
2 6,0.4722222222222222,0.25,0.2777777777777778
