R:A::C:P,0 1 3 6,2,4 5
0 1 3 6,0.4360632183908046,0.07255747126436782,0.1724137931034483
2,0.11925287356321838,0.029454022988505746,0.04885057471264368
4 5,0.0653735632183908,0.01867816091954023,0.03735632183908046
