R:A::C:P,0,1 2 3,4 5,6
0,0.40476190476190477,0.10714285714285714,0.3,0.0
1 2 3,0.5238095238095238,0.8214285714285714,0.6,0.6666666666666666
4 5,0.047619047619047616,0.05952380952380952,0.1,0.3333333333333333
6,0.023809523809523808,0.011904761904761904,0.0,0.0
