R:C::C:G,0,1,2,3,4,5,6,7,p
0,21,13,11,8,0,15
1,74,42,30,38,1,41
2,27,20,17,21,0,26
3,6,8,6,10,0,4
4,2,2,11,4,0,5
5,4,1,10,7,0,4
6,6,6,13,6,0,6
7,3,2,1,1,0,0
p,4,7,4,1,0,6
