R:A::C:P,0 5,1 2,3 4,6
0 5,0.06530089628681178,0.03969270166453265,0.04225352112676056,0.019206145966709345
1 2,0.17285531370038412,0.21254801536491677,0.13188220230473752,0.06145966709346991
3 4,0.034571062740076826,0.034571062740076826,0.03329065300896287,0.011523687580025609
6,0.03201024327784891,0.03713188220230474,0.0499359795134443,0.02176696542893726
