R:A::C:P,antag,fool,other,protag
antag,0.2413793103448276,0.034482758620689655,0.13793103448275862,0.5862068965517241
fool,0.17391304347826086,0.6521739130434783,0.043478260869565216,0.13043478260869565
other,0.18686868686868688,0.12554112554112554,0.49422799422799424,0.19336219336219337
protag,0.2571428571428571,0.11428571428571428,0.0,0.6285714285714286
