R:A::C:P,antag,fool,other,protag
antag,0.0047522063815342835,0.0006788866259334691,0.0027155465037338763,0.011541072640868975
fool,0.0027155465037338763,0.010183299389002037,0.0006788866259334691,0.002036659877800407
other,0.1758316361167685,0.11812627291242363,0.4650373387644263,0.18194161575016973
protag,0.006109979633401222,0.0027155465037338763,0.0,0.01493550577053632
