R:A::C:P,antag,fool,other,protag
antag,0.025089605734767026,0.005154639175257732,0.005797101449275362,0.054838709677419356
fool,0.014336917562724014,0.07731958762886598,0.0014492753623188406,0.00967741935483871
other,0.9283154121863799,0.8969072164948454,0.9927536231884058,0.864516129032258
protag,0.03225806451612903,0.020618556701030927,0.0,0.07096774193548387
