R:A::C:P,0 1,2 4,3 5 6
0 1,0.36477987421383645,0.16352201257861634,0.1320754716981132
2 4,0.05660377358490566,0.08176100628930817,0.11949685534591195
3 5 6,0.018867924528301886,0.031446540880503145,0.031446540880503145
