R:A::C:P,0 4 6,1,2,3 5
0 4 6,0.3323262839879154,0.2108843537414966,0.25471698113207547,0.27411167512690354
1,0.3564954682779456,0.47619047619047616,0.330188679245283,0.2893401015228426
2,0.18429003021148035,0.2108843537414966,0.2830188679245283,0.25380710659898476
3 5,0.1268882175226586,0.10204081632653061,0.1320754716981132,0.18274111675126903
