R:A::C:P,0,1 6,2 4 5,3
0,0.2153846153846154,0.10687022900763359,0.09852216748768473,0.0967741935483871
1 6,0.5615384615384615,0.5038167938931297,0.5024630541871922,0.3548387096774194
2 4 5,0.2,0.3282442748091603,0.3103448275862069,0.46774193548387094
3,0.023076923076923078,0.061068702290076333,0.08866995073891626,0.08064516129032258
