R:A::C:P,0 5,1,2 3 4 6
0 5,0.5194805194805194,0.1038961038961039,0.37662337662337664
1,0.3072289156626506,0.18674698795180722,0.5060240963855421
2 3 4 6,0.20300751879699247,0.15037593984962405,0.6466165413533834
