R:A::C:P,0 5,1,2 3 4 6
0 5,0.10638297872340426,0.02127659574468085,0.07712765957446809
1,0.1356382978723404,0.08244680851063829,0.22340425531914893
2 3 4 6,0.07180851063829788,0.05319148936170213,0.22872340425531915
