R:A::C:P,antag,fool,other,protag
antag,0.27586206896551724,0.1724137931034483,0.13793103448275862,0.41379310344827586
fool,0.13043478260869565,0.5652173913043478,0.13043478260869565,0.17391304347826086
other,0.2222222222222222,0.1782106782106782,0.4126984126984127,0.18686868686868688
protag,0.2571428571428571,0.17142857142857143,0.0,0.5714285714285714
