R:A::C:P,antag,fool,other,protag
antag,0.005431093007467753,0.0033944331296673455,0.0027155465037338763,0.008146639511201629
fool,0.002036659877800407,0.008825526137135099,0.002036659877800407,0.0027155465037338763
other,0.2090970807875085,0.16768499660556688,0.38832315003394435,0.1758316361167685
protag,0.006109979633401222,0.004073319755600814,0.0,0.013577732518669382
