R:A::C:P,0,1 6,2,3,4 5
0,0.022988505747126436,0.015086206896551725,0.005028735632183908,0.0021551724137931034,0.007902298850574713
1 6,0.10129310344827586,0.1903735632183908,0.05675287356321839,0.0639367816091954,0.14224137931034483
2,0.028017241379310345,0.06321839080459771,0.029454022988505746,0.028017241379310345,0.04885057471264368
3,0.01221264367816092,0.017241379310344827,0.010775862068965518,0.010775862068965518,0.022270114942528736
4 5,0.017959770114942528,0.02442528735632184,0.01867816091954023,0.022988505747126436,0.03735632183908046
