R:A::C:P,0 1 5 6,2,3 4
0 1 5 6,0.7126168224299065,0.5714285714285714,0.6413043478260869
2,0.18808411214953272,0.24404761904761904,0.1983695652173913
3 4,0.09929906542056074,0.18452380952380953,0.16032608695652173
