R:A::C:P,0 3,1,2 4 6,5
0 3,0.048132183908045974,0.021551724137931036,0.041666666666666664,0.015086206896551725
1,0.09051724137931035,0.07255747126436782,0.09267241379310345,0.017959770114942528
2 4 6,0.14583333333333334,0.0653735632183908,0.23994252873563218,0.07974137931034483
5,0.02586206896551724,0.008620689655172414,0.02514367816091954,0.009339080459770116
