R:A::C:P,0 3,1,2 4 6,5
0 3,0.3806818181818182,0.17045454545454544,0.32954545454545453,0.11931818181818182
1,0.33070866141732286,0.2650918635170604,0.33858267716535434,0.06561679790026247
2 4 6,0.2746955345060893,0.12313937753721245,0.4519621109607578,0.15020297699594046
5,0.375,0.125,0.3645833333333333,0.13541666666666666
