R:A::C:P,0 3,1 6,2,4,5
0 3,0.048132183908045974,0.032327586206896554,0.015804597701149427,0.015086206896551725,0.015086206896551725
1 6,0.16522988505747127,0.1903735632183908,0.05675287356321839,0.07543103448275862,0.0668103448275862
2,0.05603448275862069,0.06321839080459771,0.029454022988505746,0.02442528735632184,0.02442528735632184
4,0.015086206896551725,0.007902298850574713,0.011494252873563218,0.011494252873563218,0.00646551724137931
5,0.02586206896551724,0.016522988505747127,0.007183908045977011,0.010057471264367816,0.009339080459770116
