R:A::C:P,0,1 4,2 6,3,5
0,0.12598425196850394,0.0589622641509434,0.02459016393442623,0.016853932584269662,0.029411764705882353
1 4,0.3937007874015748,0.4056603773584906,0.27595628415300544,0.2640449438202247,0.2
2 6,0.3464566929133858,0.41273584905660377,0.5655737704918032,0.5280898876404494,0.6
3,0.06692913385826772,0.06132075471698113,0.07650273224043716,0.08426966292134831,0.09411764705882353
5,0.06692913385826772,0.06132075471698113,0.05737704918032787,0.10674157303370786,0.07647058823529412
