R:A::C:P,0,1 4,2 6,3,5
0,0.43243243243243246,0.33783783783783783,0.12162162162162163,0.04054054054054054,0.06756756756756757
1 4,0.22026431718061673,0.3788546255506608,0.22246696035242292,0.10352422907488987,0.07488986784140969
2 6,0.13213213213213212,0.2627627627627628,0.3108108108108108,0.14114114114114115,0.15315315315315314
3,0.16666666666666666,0.2549019607843137,0.27450980392156865,0.14705882352941177,0.1568627450980392
5,0.17708333333333334,0.2708333333333333,0.21875,0.19791666666666666,0.13541666666666666
